,image,MSE,PSNR,SSIM
558,he95579,412.4420572916667,21.890185638802222,0.40582117
559,he95580,527.1820882161459,20.863059586030555,0.37255958
560,he95581,449.6085611979167,21.832295720868686,0.48875353
561,he95582,546.9399820963541,20.626502706350777,0.44750032
562,he95583,491.8196614583333,21.061614773934096,0.45344368
563,he95602,438.80517578125,21.809132622397197,0.4289137
564,he95603,463.27685546875,21.50216542006145,0.47225833
565,he95604,383.9771728515625,22.31504845317776,0.4286276
566,he95608,490.25146484375,20.9981706008384,0.48591432
567,he95628,514.7957356770834,20.859794264474747,0.43983957
568,he95629,358.384521484375,22.61995586523045,0.44999805
569,he95906,315.71435546875,23.005527405602276,0.46417686
570,he95907,356.9180501302083,22.364342844309796,0.4051483
571,he95926,345.26513671875,22.81166085926038,0.47280383
572,he95927,375.63671875,22.215748701834734,0.39045182
573,he95928,347.2579752604167,22.64762934394081,0.4550449
574,he95929,208.4957071940104,25.428316451456933,0.431743
575,he95930,191.78914388020834,25.13590479084514,0.53799504
576,he95931,459.2508951822917,21.360740506106186,0.49918103
577,he95946,358.4739583333333,22.763245459223512,0.39292017
578,he95947,407.8417154947917,22.012306920237286,0.4943622
579,he95948,447.4449462890625,21.593988929225752,0.4736459
580,he95949,354.9599609375,22.71226495919684,0.41957214
581,he95950,333.712158203125,22.744441524147256,0.5144227
582,he95951,178.065673828125,25.49052782925749,0.40225026
583,he95952,115.12642415364583,27.284244321893468,0.5487027
584,he95968,336.43174235026044,22.717876494810042,0.54558355
585,he95969,392.5496419270833,22.1468029345902,0.49205136
586,he95970,385.0827229817708,22.21224147388526,0.43105325
587,he95971,251.2649129231771,24.27793027444402,0.43304443
588,he95972,239.3086954752604,24.316221718778518,0.46852842
589,he95973,261.41013590494794,23.925828120802556,0.42456818
590,he95974,209.91644287109375,24.815447009813305,0.4538076
591,he95975,161.0477091471354,26.183583298712847,0.45965385
592,he95992,371.9648844401042,22.39134914363536,0.44779086
593,he95993,305.59259033203125,23.23752464807287,0.46283832
594,he95996,155.00745646158853,26.03776842073925,0.46984112
595,he95997,282.3392333984375,23.58619094995197,0.47475317
596,he96014,157.52658081054688,26.46502837991262,0.47067568
597,he96015,185.5030517578125,25.451614850241384,0.47878852
598,he96019,236.08563232421875,24.560963674170125,0.4046034
599,he96020,202.7083536783854,24.836910483313037,0.52672714
600,he96036,242.88116455078125,24.32273308612606,0.5388836
601,he96037,134.47843424479166,26.579272710970745,0.5320015
602,he96038,128.1334431966146,27.187766833684123,0.51640636
603,he96039,143.16084798177084,26.3608896612699,0.5095642
604,he96040,289.9973958333333,23.224751235797115,0.45944118
605,he96041,307.971923828125,23.233065705979556,0.4771495
606,he96042,163.23907470703125,26.239854453028837,0.54743105
607,he96057,160.23710123697916,25.843738826210636,0.5240063
608,he96059,77.73876953125,28.972661091148243,0.55666274
609,he96060,120.33695475260417,26.987047989971945,0.5181119
610,he96061,68.24520365397136,29.685964920030315,0.4774079
611,he96062,70.37757364908855,29.78990182181434,0.45089176
612,he96063,140.94437662760416,26.523014470310933,0.5015354
613,he96064,270.7599283854167,23.57856101674631,0.5687504
614,he96080,60.49437459309896,30.084794507009057,0.5621039
615,he96081,71.99698893229167,29.50471058530527,0.5941282
616,he96082,101.36964925130208,27.81019815348261,0.58104855
617,he96083,122.82206217447917,26.898780842205102,0.5266904
618,he96084,60.25609842936198,30.49322038047023,0.4971265
619,he96085,270.015869140625,23.589924998954928,0.54336286
620,he96086,401.841552734375,22.01642569303708,0.55603915
621,he96103,78.01926167805989,28.956808931867005,0.5778601
622,he96104,88.26715087890625,28.54247253178862,0.5407509
623,he96105,137.989013671875,26.83455453609475,0.4747797
624,he96106,107.384033203125,27.96230189477399,0.4924723
625,he96107,80.93392944335938,29.252266542864582,0.5779915
626,he96108,124.96303304036458,27.19057762251692,0.5362211
627,he96125,139.0783894856771,26.325449198070263,0.5303659
628,he96126,145.34725952148438,26.474331686013084,0.4720789
629,he96127,110.67254638671875,27.857123975343217,0.39045393
630,he96128,119.7538350423177,27.21048867238876,0.37886474
631,he96129,125.99934895833333,27.270032392506728,0.5090876
632,he96130,264.2081298828125,23.855133211260412,0.55421
633,he96147,128.0616658528646,26.86531382999445,0.5125557
634,he96148,200.0317179361979,24.990909156121432,0.46606115
635,he96149,357.8473307291667,22.529395057498807,0.39322284
636,he96150,129.3876953125,27.23811619611412,0.3121929
637,he96151,102.46337890625,27.82078387169863,0.2869179
638,he96168,176.923095703125,25.51901996635799,0.54598516
639,he96170,170.65576171875,25.620650985631094,0.5160276
640,he96171,219.28487141927084,24.699769779309754,0.48242164
641,he96172,211.90169270833334,24.796142672595145,0.444999
642,he96173,83.15578715006511,29.11025471288071,0.4471555
643,he96186,204.80753580729166,25.102498878173087,0.64724034
644,he96191,248.5177205403646,24.377748537442685,0.5963935
645,he96192,220.05741373697916,24.465132054419385,0.5882878
646,he96212,179.80550130208334,25.342017405098293,0.5452787
647,he96213,275.8954264322917,23.721456847119025,0.5667965
648,he9624,383.4491373697917,22.138661121121284,0.5720471
649,he96252,197.3575439453125,25.229603910152623,0.55146897
650,he96257,259.409423828125,23.751629989848894,0.6174745
651,he9625,228.62178548177084,24.514893755864342,0.5538797
652,he96274,163.65397135416666,26.110973053565203,0.5542731
653,he96275,108.31044514973958,27.687274113670366,0.58299303
654,he9627,343.2724202473958,22.74127890704905,0.5781888
655,he9628,223.8368123372396,25.10635793663107,0.65575767
656,he96296,172.11885579427084,25.67821430826225,0.60916334
657,he96298,144.12405395507812,26.23832320920193,0.5630772
658,he96300,194.73291015625,25.041356992255555,0.6668684
659,he96319,213.39310709635416,24.766238946281906,0.6818927
660,he96342,76.78928629557292,29.316211784963496,0.6413942
661,he96363,128.9633992513021,27.110344703795214,0.65572894
662,he96364,117.71510823567708,27.30564089444333,0.60061145
663,he96365,108.91685994466145,27.58371385971243,0.5108738
664,he96366,177.1872355143229,25.48573857278764,0.64168817
665,he96384,127.39276123046875,26.899083746855005,0.6217868
666,he96387,99.29852294921875,28.20640133755115,0.68041223
667,he96388,117.86279296875,27.198169997624326,0.6220124
668,he96409,119.11324055989583,27.42056051824788,0.633985
669,he96452,120.36984252929688,27.441290980061336,0.5891537
670,he9674,307.7369384765625,23.117829333585817,0.5918401
671,he9675,376.0649007161458,22.265684984838174,0.59674656
672,he9676,326.26955159505206,23.03439910461853,0.5468926
673,he9678,404.959716796875,22.16016116909944,0.5928585
674,he9679,455.4011637369792,21.521036304060303,0.5219155
675,he9681,174.68888346354166,25.516655196665226,0.48569036
676,he96997,856.53076171875,18.58371486287356,0.57466644
677,he96998,784.5218912760416,19.084203423809715,0.5781056
678,he96999,577.8195393880209,20.556282627046045,0.5178125
679,he97000,616.7427978515625,20.170375984131724,0.57381207
680,he97062,742.582275390625,19.35595864250931,0.59170705
681,he97063,752.6000162760416,19.336331313361907,0.5946812
682,he97064,805.2154947916666,19.002589797776686,0.5816407
683,he97065,695.479248046875,19.718906615412102,0.59985226
684,he97066,852.188232421875,18.862446699950247,0.6012277
685,he97067,741.3942057291666,19.505889528952395,0.6285513
686,he97068,590.351806640625,20.415371506652413,0.6225747
687,he97129,890.193603515625,18.575753522176175,0.5980913
688,he97130,811.5560709635416,19.04707995970606,0.62240547
689,he97131,895.6170247395834,18.579632283132852,0.59638554
690,he97132,711.1087239583334,19.58062321906234,0.6610747
691,he97133,694.4185384114584,19.814391788924695,0.6299247
692,he97134,591.8246256510416,20.4429899969811,0.64422315
693,he97135,451.0794270833333,21.521710729028626,0.65924144
694,he97198,607.0169677734375,20.588826011323043,0.6083318
695,he97199,797.486328125,19.14678741555251,0.72236055
696,he97200,779.6295572916666,19.073758659745145,0.6527593
697,he97201,465.8340250651042,21.323961876955163,0.6528618
698,he9724,123.24831136067708,27.11285732741649,0.6073508
699,he9725,193.95320638020834,25.177501458020938,0.6476622
700,he9726,305.33140055338544,23.05482311468711,0.60092854
701,he9727,306.39996337890625,23.104182820019197,0.5600558
702,he9728,210.02132161458334,24.85418881673256,0.59119695
703,he9729,247.83955891927084,24.053043127126145,0.57589954
704,he9730,233.8927001953125,24.65956227464089,0.6043207
705,he9731,513.3038736979166,20.820177311716044,0.55433965
706,he9732,411.6271158854167,21.87710722121077,0.57066184
707,he9733,209.8822021484375,24.91477733760526,0.44656277
708,he97674,1138.8533528645833,17.552304164622484,0.55897194
709,he97675,1056.9860026041667,17.90802953581693,0.61502504
710,he97676,1213.6007486979167,17.281649228367616,0.56659114
711,he97741,770.4827473958334,19.323812879493886,0.5553086
712,he97742,848.5577799479166,18.869238187134478,0.62088275
713,he97743,712.1092122395834,19.61994791528182,0.57660836
714,he9774,255.75211588541666,23.840438236173682,0.64811474
715,he9775,102.65901692708333,27.943741748635524,0.56752604
716,he9776,225.77559407552084,24.235192820473944,0.66012406
717,he9777,243.98138427734375,24.24437108126397,0.6177531
718,he9778,330.09084065755206,22.789588547583357,0.5696249
719,he97799,980.8186848958334,18.068021296607046,0.5951963
720,he9779,202.8430379231771,24.725856855190447,0.6064001
721,he97800,854.7041829427084,18.604068177021233,0.58685595
722,he97806,746.7046712239584,19.224602252772964,0.64199275
723,he97807,564.1583658854166,20.617710848073884,0.58524805
724,he97808,1114.9712727864583,17.646013349828383,0.57656044
725,he97809,828.6980794270834,18.990548254880693,0.5933275
726,he9780,95.52276611328125,28.558127081004415,0.5868406
727,he97810,687.589111328125,19.56906412208284,0.586812
728,he9781,384.2440592447917,22.38177914924527,0.6029864
729,he9782,347.8230794270833,22.840949668077762,0.6036721
730,he9783,361.3426513671875,22.768346081183914,0.60478264
731,he97865,664.5811767578125,19.819053660455808,0.6312507
732,he97866,683.08056640625,19.934377171879454,0.5898461
733,he97867,635.6116943359375,20.162010898557945,0.5784196
734,he97868,887.5950520833334,18.68217055089139,0.5795067
735,he97875,989.2869466145834,18.163832578481752,0.5893337
736,he97876,693.8748372395834,19.645928486641203,0.62908494
737,he97931,586.433349609375,20.357216041162552,0.62008435
738,he97932,689.771728515625,19.858417897090355,0.6604481
739,he97933,686.2830403645834,19.912298855759676,0.6012412
740,he97934,706.3433430989584,19.701536456528782,0.6090569
741,he97935,1093.701416015625,17.700253875696006,0.59914726
742,he97938,548.0076904296875,20.417380177080314,0.6138753
743,he97939,631.7059326171875,20.29173381009703,0.61783147
744,he97946,198.79085286458334,25.030288809106388,0.40724328
745,he97947,412.9266764322917,21.68878146782706,0.4565942
746,he97948,707.3780924479166,19.437341736395457,0.47160742
747,he97949,708.4646809895834,19.34711604971662,0.41217068
748,he97950,297.11232503255206,23.275907179407408,0.2965053
749,he97998,1045.126953125,17.825664191417545,0.6482884
750,he97999,665.6180826822916,19.93339794220404,0.6407674
751,he98000,732.7191569010416,19.49878397811476,0.5729504
752,he98001,503.9451497395833,21.083935609939743,0.6339951
753,he98002,741.54052734375,19.437676225353258,0.61579466
754,he98004,623.4031575520834,19.88639296731757,0.5937714
755,he98005,707.6094563802084,19.571088954602487,0.5994547
756,he98006,1080.8106282552083,17.810284573681994,0.60565764
757,he98013,220.12308756510416,24.661803925201802,0.38671407
758,he98014,224.7777099609375,24.52623907519485,0.29752186
759,he98015,344.0599365234375,22.846615446434374,0.3453447
760,he98016,566.2102864583334,20.391783972069433,0.3645951
761,he98017,272.1578776041667,23.806839451796264,0.26528993
762,he98018,364.5351155598958,22.324610216042867,0.3111631
763,he98038,584.2661539713541,20.487481330453008,0.59809107
764,he98039,734.7308756510416,19.44496043170228,0.62230796
765,he98040,721.5496419270834,19.578436341516245,0.61642283
766,he98041,786.9384765625,19.148514022540994,0.6009958
767,he98064,774.410888671875,19.1327471476298,0.61573285
768,he98065,1059.8426106770833,17.84639032898008,0.649607
769,he98066,667.3506266276041,19.824166796721446,0.632998
770,he98067,715.0772298177084,19.54517721506835,0.55389166
771,he98068,525.9313557942709,20.955376902822778,0.6273919
772,he98070,387.5912272135417,22.238736310849603,0.6412234
773,he98071,816.08740234375,18.921176434974043,0.6199638
774,he98072,861.1143391927084,18.76580332416317,0.6135366
775,he98073,788.9697265625,19.25141967924401,0.6111648
776,he98074,1040.3567708333333,17.958220232714535,0.6347916
777,he98080,228.89969889322916,24.527333819346346,0.36179265
778,he98081,192.2151082356771,25.2938284353292,0.24231668
779,he98082,186.27669270833334,25.416765923455827,0.17876415
780,he98083,206.23331705729166,24.890946743715578,0.2095278
781,he98084,172.37345377604166,25.862594871938537,0.23095615
782,he98085,384.3553873697917,22.156182132609885,0.32486638
783,he98105,846.196533203125,18.94124953621972,0.60368544
784,he98106,904.0809733072916,18.583929052082148,0.63423365
785,he98107,874.4142252604166,18.68517391278474,0.601654
786,he98108,814.9852701822916,19.0101072332671,0.5858318
787,he98130,573.6297200520834,20.623265021606066,0.61694837
788,he98131,789.9072265625,19.068137302095522,0.6264928
789,he98132,792.9026692708334,19.213858957983202,0.6445709
790,he98133,627.5740966796875,20.1803138704199,0.6235636
791,he98134,645.8147379557291,20.019904463490512,0.5867322
792,he98135,549.175537109375,20.794898301202718,0.6358431
793,he98137,657.5589599609375,19.850278809154737,0.6229017
794,he98138,752.6953125,19.444846712545555,0.6282281
795,he98139,750.5345052083334,19.399939871588813,0.61736435
796,he98140,490.592041015625,21.16034451753658,0.6321866
797,he98146,218.32112630208334,24.71819738011817,0.3742347
798,he98147,205.40799967447916,25.154218511573212,0.25744876
799,he98148,139.1484171549479,26.802368492367403,0.25448632
800,he98149,167.30406697591147,25.764370757080126,0.24323599
801,he98150,177.1270751953125,25.604076238855416,0.24283172
802,he98151,140.32755533854166,26.667393728684836,0.2347457
803,he98152,137.72730509440103,26.785931982475404,0.23065662
804,he98153,556.2637125651041,20.501210668938235,0.47706744
805,he98168,602.7134602864584,20.44661733530974,0.6219506
806,he98169,1221.4649251302083,17.116594651043748,0.6371531
807,he98170,1331.8544921875,16.800588464939427,0.63956434
808,he98171,1145.0927734375,17.500654345097743,0.6236605
809,he98172,940.9759928385416,18.500569310354475,0.5933637
810,he98173,839.7401529947916,18.899806693079,0.6319799
811,he98174,770.4803873697916,19.238532270401482,0.59089637
812,he98175,669.4473063151041,19.89233399420683,0.6198328
813,he98176,341.7155354817708,22.934451278482527,0.6136834
814,he98198,719.3631184895834,19.501034307656827,0.6410981
815,he98200,593.10791015625,20.44764575272465,0.6479376
816,he98201,637.895263671875,20.216732047725834,0.60455275
817,he98202,613.6972249348959,20.273046945564055,0.64730144
818,he98204,644.1291910807291,19.987316672646035,0.64576256
819,he98205,782.69775390625,19.1163527665993,0.6437904
820,he98213,207.30706787109375,25.539074335497645,0.33146185
821,he98214,179.49552408854166,25.611445372423553,0.24256425
822,he98215,166.07354736328125,25.97624409129942,0.22634123
823,he98216,156.4035847981771,26.237825199769972,0.21958983
824,he98217,184.68929036458334,25.436234631093576,0.25309983
825,he98218,128.1340535481771,27.035886971701895,0.27592728
826,he98219,142.5915730794271,26.552196790748326,0.26627386
827,he98220,708.5201009114584,19.472470556277052,0.5025632
828,he98235,1005.8427734375,18.01750588045834,0.6091689
829,he98236,1026.0691731770833,17.982630118015447,0.601589
830,he98237,921.7040201822916,18.559638663207725,0.5972709
831,he98238,880.82373046875,18.623067386978498,0.61134654
832,he98239,969.6402994791666,18.126833050561462,0.6372587
833,he98240,806.4579264322916,19.104583791867746,0.5819426
834,he98241,751.389404296875,19.297358460498952,0.6017576
835,he98242,725.0337727864584,19.476770264174796,0.6205979
836,he98243,744.6023763020834,19.36799252969069,0.6291073
837,he9825,566.9180908203125,20.403758113521548,0.5476496
838,he98265,716.045166015625,19.695954759685115,0.6644373
839,he98266,681.0402018229166,19.824137827890986,0.637232
840,he98267,551.1092529296875,20.648413104383344,0.64577836
841,he98268,740.0139973958334,19.465079912934044,0.62053204
842,he98269,540.1477864583334,20.830082513020265,0.6716439
843,he9826,162.04878743489584,26.285132546322156,0.57537204
844,he98270,565.2228597005209,20.462439224173572,0.6131323
845,he98272,494.8559163411458,20.86064652068408,0.61091965
846,he98276,505.0712483723958,20.838540550170688,0.6064065
847,he98277,603.02783203125,20.03759811412803,0.5984633
848,he9827,235.2686767578125,24.054495570063985,0.56130135
849,he98280,131.5536092122396,27.142769081937548,0.31524095
850,he98281,188.10823567708334,25.83415513501459,0.24119574
851,he98282,204.2120361328125,25.13319595075878,0.21045132
852,he98283,234.943359375,24.440381662053497,0.26624534
853,he98284,221.2496337890625,24.583411326010275,0.23973727
854,he98285,136.36961873372397,26.998017270534234,0.28381583
855,he98286,185.77571614583334,25.481389870762868,0.24260078
856,he98287,410.3636067708333,22.32557040632784,0.42345428
857,he9828,341.60400390625,22.586485815351935,0.5566736
858,he9829,297.6885986328125,23.385511484936696,0.608966
859,he98301,1082.79931640625,17.899044397577075,0.5966
860,he98302,907.4029947916666,18.522808497169343,0.5873077
861,he98303,685.260986328125,19.80985196980249,0.6065421
862,he98304,910.92626953125,18.481261694772783,0.6029833
863,he98305,973.5228678385416,18.194872681843506,0.65373456
864,he98306,920.4309895833334,18.47769370752141,0.64658576
865,he98307,872.2950032552084,18.764404819210792,0.64246434
866,he98308,704.7945963541666,19.652786854199157,0.61043125
867,he98309,693.7947591145834,19.766272830583414,0.6249629
868,he98310,954.7608235677084,18.182142084132874,0.62024575
869,he98311,829.63720703125,18.98592648779558,0.6282682
870,he98312,513.6588541666666,21.022306601874767,0.64504534
871,he9831,160.5608113606771,26.395059083645197,0.6442962
872,he9832,327.25583902994794,23.0601321884625,0.5986101
873,he98330,710.2897135416666,19.506153662029785,0.6588692
874,he98332,587.5134684244791,20.471002419552946,0.65382373
875,he98333,687.451171875,19.736725192168002,0.6182544
876,he98334,498.7085774739583,21.13873446511341,0.6417616
877,he98335,661.8077392578125,19.894240421107085,0.6354503
878,he98336,528.4073079427084,21.018372012810268,0.6691447
879,he98337,758.6334635416666,19.347634135906024,0.6375563
880,he9833,357.1775309244792,22.623383327616516,0.57923347
881,he98347,232.7313028971354,24.413171279645532,0.52373654
882,he98348,264.81711832682294,23.612387132596805,0.38144147
883,he98349,246.3513387044271,24.223378779783484,0.27516577
884,he9834,360.0858154296875,22.68196924789717,0.59125334
885,he98350,238.25191243489584,24.41119390662662,0.2789042
886,he98351,253.70259602864584,23.90797165445406,0.26529264
887,he98352,171.38053385416666,25.686199936854464,0.3332011
888,he98353,227.6908162434896,24.531633966918314,0.27226865
889,he98354,323.1804606119792,23.244830440563568,0.3307104
890,he98368,764.0576171875,19.366043630057128,0.6021366
891,he98369,862.38134765625,18.771768052116474,0.5954008
892,he98370,764.366455078125,19.316625103702563,0.5851055
893,he98371,870.1893717447916,18.808673805270736,0.5924282
894,he98372,1007.871826171875,18.112319745404918,0.66392404
895,he98373,875.1949869791666,18.711551697823513,0.6209474
896,he98374,678.22265625,19.8585899337066,0.60576695
897,he98375,727.1624348958334,19.538474104422068,0.5977511
898,he98377,794.107421875,19.139741376892502,0.60498714
899,he98378,1054.49267578125,17.818271211115217,0.61458445
900,he98379,575.1787923177084,20.430054363555705,0.6628056
901,he98397,366.9643147786458,22.558447043222788,0.6290534
902,he98399,486.5826416015625,21.285256080230024,0.6103048
903,he98400,668.0242919921875,19.888184354308407,0.6128677
904,he98401,485.0561930338542,21.2901080920747,0.66519254
905,he98402,714.8428548177084,19.64352109495578,0.6369576
906,he98403,634.7364908854166,20.183245588476222,0.6604464
907,he98404,712.952392578125,19.597157336913074,0.6175323
908,he98415,311.98423258463544,23.1655019329914,0.6070154
909,he98416,74.39834594726562,29.493450643847332,0.62051344
910,he98417,180.24235026041666,25.750647497868666,0.472543
911,he98418,238.8415730794271,24.363689672458534,0.33614835
912,he98419,336.0551350911458,22.863046435439042,0.3296313
913,he98420,379.6872965494792,22.595408423465344,0.33742514
914,he98421,403.9030354817708,22.121121155975626,0.3379691
915,he98422,781.3094075520834,19.00465772441541,0.42114282
916,he98436,900.5863444010416,18.48692559348035,0.58935195
917,he98437,682.6199544270834,19.786419213774874,0.578922
918,he98438,839.9385579427084,18.95704393877542,0.5690624
919,he98439,894.4666341145834,18.638521082380237,0.635318
920,he98440,884.65478515625,18.648592268224657,0.5940411
921,he98441,734.5111490885416,19.624834790470587,0.62391
922,he98442,800.13671875,19.08171055634859,0.5983494
923,he98443,798.7525227864584,19.10880304462601,0.6076326
924,he98444,882.0240885416666,18.706512742234164,0.6023958
925,he98445,958.063720703125,18.25114956342119,0.61529154
926,he98446,802.9650065104166,18.85684869950978,0.6456411
927,he98466,671.5548502604166,19.770594453256386,0.60697484
928,he98467,711.1484375,19.61790839269947,0.62722325
929,he98468,608.8754069010416,20.266330554030713,0.6348739
930,he98469,657.4828287760416,19.906506812334634,0.6313847
931,he98470,504.5172119140625,21.17855923445678,0.6814454
932,he98482,985.8985188802084,18.078910476333366,0.59455305
933,he98483,374.8321940104167,22.38984950376802,0.618105
934,he98484,224.35575358072916,25.156399908113414,0.64603144
935,he98485,179.60111490885416,26.251983281215484,0.60383886
936,he98486,243.49076334635416,24.54686936809796,0.5250848
937,he98487,501.6322021484375,21.52266279838915,0.34565067
938,he98488,228.51300048828125,24.720968140581316,0.2928356
939,he98489,387.2256673177083,22.430274754767684,0.34239566
940,he98504,813.392333984375,18.92854681573119,0.6080887
941,he98505,916.867431640625,18.436253720142858,0.5801349
942,he98506,692.9913736979166,19.677789065625827,0.6060114
943,he98507,896.812255859375,18.52515206940606,0.58686393
944,he98508,859.4547526041666,18.799375255435447,0.62364715
945,he98509,1007.6746419270834,18.131162531425627,0.6338641
946,he98510,1115.6976725260417,17.605772941666828,0.6508673
947,he98511,1116.1845703125,17.70258254600997,0.6137431
948,he98512,923.7752278645834,18.412076884252436,0.60678226
949,he98548,658.1192220052084,19.89789054192701,0.5861567
950,he98549,863.8404947916666,18.67123109548264,0.56620127
951,he98550,722.7036946614584,19.57046264735285,0.58642966
952,he98551,863.5643717447916,18.749022491169377,0.6071093
953,he98552,918.1085611979166,18.430173807441015,0.59846634
954,he98553,542.8133951822916,20.595315710531747,0.64898556
955,he98554,235.20658365885416,25.319488169361065,0.6020742
956,he98555,231.93558756510416,24.476734191157405,0.42937806
957,he98556,351.6132405598958,22.643010827945183,0.30142543
958,he98575,821.7134602864584,18.914771292433482,0.63482827
959,he98576,1203.6442057291667,17.211367001370316,0.6560467
960,he98614,690.2906901041666,19.56954772164474,0.5586576
961,he98615,1272.005126953125,16.97192515717857,0.5506601
962,he98616,795.852783203125,19.306989786067838,0.5960321
963,he98617,984.2939453125,18.17504557239805,0.60621756
964,he98618,928.326416015625,18.489842658897803,0.58595467
965,he98619,760.0062662760416,19.254352837645992,0.6120084
966,he98620,497.9894612630208,21.23699466592482,0.67442733
967,he98621,1091.9241536458333,17.657337991234176,0.6221148
968,he98622,663.1366373697916,19.736699486431718,0.6641229
969,he98623,336.9951985677083,22.790433265292425,0.36578688
970,he98632,466.8990885416667,21.48670385544209,0.5604214
971,he98633,559.9224446614584,20.678987906893084,0.5717445
972,he98634,637.781982421875,19.844461464305237,0.59072846
973,he98637,726.9795735677084,19.34445713921211,0.56261945
974,he98681,530.9204915364584,20.773883547546085,0.52986324
975,he98682,771.5078125,19.377380350739955,0.6352089
976,he98683,830.91357421875,18.975921557363964,0.6032466
977,he98684,625.7388509114584,20.101878910648075,0.61301607
978,he98685,411.0410970052083,22.294954658726027,0.6482515
979,he98686,551.0166015625,20.853092367868346,0.6683541
980,he98687,920.55712890625,18.41431532077041,0.6284773
981,he98688,1146.4180501302083,17.466092047132634,0.6054187
982,he98689,712.7967122395834,19.59251859977816,0.64016783
983,he98690,541.9458821614584,20.89161134923031,0.56712437
984,he98698,316.9312337239583,23.067847943560245,0.429051
985,he98699,667.9753824869791,20.072529104292954,0.5790527
986,he98700,1037.4373372395833,17.861642942058175,0.5795892
987,he98701,1252.33154296875,17.056152098476304,0.5838654
988,he98748,483.1410319010417,21.34668440581482,0.5580805
989,he98749,788.3248697916666,19.219494809561162,0.6447343
990,he98750,883.978515625,18.664952501759664,0.6188602
991,he98751,191.8613484700521,26.067001501638728,0.6486439
992,he98752,731.81689453125,19.406951188922072,0.68002397
993,he98753,954.0659993489584,18.331532424336135,0.63682294
994,he98754,838.6781412760416,18.940719274178324,0.6450018
995,he98755,1054.6902669270833,17.94118829199499,0.5977167
996,he98756,810.3382975260416,19.022430710788033,0.6403399
997,he98757,839.245849609375,18.941932264075707,0.6103012
998,he98764,816.319580078125,18.925021259037468,0.5992436
999,he98766,549.9080810546875,20.690705481708957,0.5858933
1000,he98767,1024.0406901041667,18.03010617377978,0.5921883
1001,he98768,1166.67333984375,17.403879887899922,0.5721544
1002,he9876,300.1815592447917,23.322865066119576,0.57318467
1003,he98771,726.9369303385416,19.549454370824645,0.6369172
1004,he98772,641.6139729817709,20.183124403893785,0.5697625
1005,he98774,728.8314615885416,19.40397607271645,0.5951452
1006,he98775,904.3172200520834,18.381486347184744,0.5545454
1007,he9877,347.0743815104167,22.85596825026524,0.5587365
1008,he9878,218.27091471354166,24.723408332536337,0.58239025
1009,he98816,845.6963704427084,18.898869240175678,0.60606724
1010,he98817,939.4256184895834,18.459827268474687,0.54582524
1011,he98818,794.0404459635416,19.093561215791006,0.6226248
1012,he98819,178.10760498046875,26.19491497008932,0.62976384
1013,he9881,103.5113525390625,28.464966480065826,0.59229517
1014,he98820,380.0878092447917,22.300176048288876,0.627368
1015,he98822,1054.9291178385417,17.942287160380644,0.63928056
1016,he98823,960.8053385416666,18.274245378190365,0.6337938
1017,he98824,1021.89501953125,18.08575705950585,0.6597975
1018,he9882,244.43436686197916,24.22743694894408,0.5800497
1019,he98831,1313.9673665364583,16.740683111898758,0.62068695
1020,he98832,427.783447265625,22.184525466673726,0.55875105
1021,he98834,1058.232421875,17.89727009596955,0.5921623
1022,he98835,574.1810709635416,20.549431794362192,0.5800767
1023,he9883,351.9082438151042,22.692969459650627,0.5924403
1024,he98840,970.3052571614584,18.281194244711855,0.5974886
1025,he98841,778.6558430989584,19.320247482796443,0.594199
1026,he98842,1255.0802408854167,17.174770612765062,0.6002022
1027,he98843,1100.0709635416667,17.64246957987237,0.6619117
1028,he9884,337.808837890625,22.832824838787698,0.6021988
1029,he9885,263.85715738932294,23.657246116580737,0.584644
1030,he98877,890.398193359375,18.582141131544937,0.67244786
1031,he98878,795.9828287760416,19.015934392854568,0.6219256
1032,he98883,890.17236328125,18.689817313783937,0.49290302
1033,he98884,652.8610432942709,20.06809940375204,0.4773922
1034,he98885,809.8525390625,19.042275381356724,0.5779442
1035,he98886,674.7295735677084,19.797588266995938,0.60529953
1036,he98887,347.1929931640625,22.76583451796099,0.5885549
1037,he98888,496.71044921875,21.21769272087014,0.5917715
1038,he98889,845.117919921875,18.94490467465356,0.56214064
1039,he98890,1003.6612955729166,18.060468080476227,0.6083382
1040,he98891,1007.1817220052084,18.185422365454972,0.5967233
1041,he98898,359.4529215494792,22.587663983495116,0.64318657
1042,he98899,751.7366536458334,19.251855786522327,0.5871478
1043,he98900,1120.9278971354167,17.57839767600878,0.59412813
1044,he98901,1194.12744140625,17.41004310069675,0.6176646
1045,he98902,853.3309733072916,18.787000061496194,0.576626
1046,he98903,604.7073160807291,20.223560089867778,0.60788554
1047,he98904,948.2923177083334,18.230545017461314,0.5913325
1048,he98907,664.4004720052084,19.965721280958164,0.5591731
1049,he98908,783.7489420572916,19.18197163696982,0.5802367
1050,he98909,952.8738606770834,18.41007902248611,0.570141
1051,he98910,900.0771484375,18.725616872703622,0.61797476
1052,he98944,1093.1170247395833,17.680897331863402,0.6470063
1053,he98945,751.5972493489584,19.28645603465912,0.59448296
1054,he98950,844.1668294270834,18.801300991153358,0.4231727
1055,he98951,765.1895345052084,19.383835657584147,0.46420214
1056,he98952,798.8525390625,19.17020557721994,0.5708769
1057,he98953,619.2184244791666,20.414278053479116,0.5875092
1058,he98954,764.9659016927084,19.20628363500066,0.5932336
