,image,criterion,thresh,fp,tp,fn,precision,recall,accuracy,f1,n_true,n_pred,mean_true_score,mean_matched_score,panoptic_quality
687,he97129,iou,0.5,111,106,69,0.48847926267281105,0.6057142857142858,0.3706293706293706,0.5408163265306123,175,217,0.44719530378069194,0.738294133600199,0.39928152123276067
688,he97130,iou,0.5,101,92,84,0.47668393782383417,0.5227272727272727,0.33212996389891697,0.4986449864498645,176,193,0.35730853947726166,0.6835467711738918,0.3408471704498539
689,he97131,iou,0.5,98,95,80,0.49222797927461137,0.5428571428571428,0.34798534798534797,0.5163043478260869,175,193,0.375996573311942,0.6926252666272615,0.35760543657385785
690,he97132,iou,0.5,115,154,104,0.5724907063197026,0.5968992248062015,0.4128686327077748,0.5844402277039848,258,269,0.42302822142608404,0.7087096177138291,0.41419841035267435
691,he97133,iou,0.5,82,120,105,0.594059405940594,0.5333333333333333,0.39087947882736157,0.5620608899297423,225,202,0.3737528822157118,0.7007866541544596,0.3938847704849422
692,he97134,iou,0.5,86,77,100,0.4723926380368098,0.4350282485875706,0.29277566539923955,0.45294117647058824,177,163,0.2924294121521341,0.6722078694925679,0.30447062324075136
693,he97135,iou,0.5,87,76,102,0.4662576687116564,0.42696629213483145,0.28679245283018867,0.44574780058651026,178,163,0.2845987684271309,0.6665602734214381,0.29711777583594895
694,he97198,iou,0.5,47,163,82,0.7761904761904762,0.6653061224489796,0.5582191780821918,0.7164835164835165,245,210,0.49870854591836733,0.7495925996932515,0.5370707417582418
695,he97199,iou,0.5,98,304,134,0.7562189054726368,0.6940639269406392,0.5671641791044776,0.7238095238095238,438,402,0.5064892703539705,0.729744409259997,0.5281959533691406
696,he97200,iou,0.5,104,211,157,0.6698412698412698,0.5733695652173914,0.4470338983050847,0.6178623718887262,368,315,0.4079085640285326,0.711423467120853,0.4395617908125915
697,he97201,iou,0.5,50,120,86,0.7058823529411765,0.5825242718446602,0.46875,0.6382978723404256,206,170,0.4081689779040883,0.7006900787353516,0.44724898642682015
698,he9724,iou,0.5,7,28,17,0.8,0.6222222222222222,0.5384615384615384,0.7,45,35,0.4592995113796658,0.7381599290030343,0.516711950302124
699,he9725,iou,0.5,19,38,34,0.6666666666666666,0.5277777777777778,0.4175824175824176,0.5891472868217055,72,57,0.3649485111236572,0.6914813894974557,0.407384384510129
700,he9726,iou,0.5,26,23,42,0.46938775510204084,0.35384615384615387,0.25274725274725274,0.40350877192982454,65,49,0.24443214123065654,0.6907864860866381,0.27873840666653815
701,he9727,iou,0.5,42,29,30,0.4084507042253521,0.4915254237288136,0.2871287128712871,0.4461538461538462,59,71,0.3362128370899265,0.6840192202864022,0.3051778059739333
702,he9728,iou,0.5,18,36,30,0.6666666666666666,0.5454545454545454,0.42857142857142855,0.6,66,54,0.37885616764877783,0.694569640689426,0.4167417844136556
703,he9729,iou,0.5,24,25,34,0.5102040816326531,0.423728813559322,0.30120481927710846,0.46296296296296297,59,49,0.2800697068036613,0.6609645080566406,0.30600208706325954
704,he9730,iou,0.5,19,32,30,0.6274509803921569,0.5161290322580645,0.3950617283950617,0.5663716814159292,62,51,0.3591343049080141,0.6958227157592773,0.3940942814919801
705,he9731,iou,0.5,52,94,88,0.6438356164383562,0.5164835164835165,0.4017094017094017,0.573170731707317,182,146,0.3692607250842419,0.7149516166524684,0.4097893412520246
706,he9732,iou,0.5,31,89,66,0.7416666666666667,0.5741935483870968,0.478494623655914,0.6472727272727272,155,120,0.41909051710559475,0.7298767432737886,0.4724293101917614
707,he9733,iou,0.5,27,47,35,0.6351351351351351,0.573170731707317,0.43119266055045874,0.6025641025641025,82,74,0.42541285258967704,0.7422096577096493,0.44722889631222457
708,he97674,iou,0.5,94,95,132,0.5026455026455027,0.4185022026431718,0.29595015576323985,0.4567307692307692,227,189,0.30149259861345334,0.7204086303710937,0.32903278790987456
709,he97675,iou,0.5,123,130,131,0.5138339920948617,0.49808429118773945,0.3385416666666667,0.5058365758754864,261,253,0.34390673874895233,0.6904589139498197,0.3492593728150839
710,he97676,iou,0.5,95,123,156,0.5642201834862385,0.44086021505376344,0.32887700534759357,0.4949698189134809,279,218,0.312978765015961,0.7099274425971799,0.3513926577040367
711,he97741,iou,0.5,80,75,72,0.4838709677419355,0.5102040816326531,0.3303964757709251,0.4966887417218543,147,155,0.3570745299462558,0.6998660786946614,0.34761560200065966
712,he97742,iou,0.5,92,73,113,0.44242424242424244,0.3924731182795699,0.26258992805755393,0.41595441595441596,186,165,0.2658286556120842,0.6773168485458583,0.2817329341529781
713,he97743,iou,0.5,55,118,110,0.6820809248554913,0.5175438596491229,0.4169611307420495,0.5885286783042394,228,173,0.375289147360283,0.7251349626961401,0.42676272118775327
714,he9774,iou,0.5,35,44,71,0.5569620253164557,0.3826086956521739,0.29333333333333333,0.4536082474226804,115,79,0.26764959252398945,0.6995387077331543,0.31731652721916276
715,he9775,iou,0.5,4,12,10,0.75,0.5454545454545454,0.46153846153846156,0.631578947368421,22,16,0.43553638458251953,0.7984833717346191,0.5043052874113384
716,he9776,iou,0.5,26,42,47,0.6176470588235294,0.47191011235955055,0.3652173913043478,0.535031847133758,89,68,0.3276543349362491,0.6943151383172899,0.3714807109468302
717,he9777,iou,0.5,28,14,22,0.3333333333333333,0.3888888888888889,0.21875,0.358974358974359,36,42,0.269488705529107,0.6929709570748466,0.24875880510379106
718,he9778,iou,0.5,21,13,34,0.38235294117647056,0.2765957446808511,0.19117647058823528,0.32098765432098764,47,34,0.19749401985330783,0.714016841008113,0.22919059094087577
719,he97799,iou,0.5,117,69,81,0.3709677419354839,0.46,0.25842696629213485,0.4107142857142857,150,186,0.3269774119059245,0.7108204606650532,0.2919441177731469
720,he9779,iou,0.5,20,17,39,0.4594594594594595,0.30357142857142855,0.2236842105263158,0.3655913978494624,56,37,0.22205209732055664,0.731465732350069,0.2674175795688424
721,he97800,iou,0.5,76,85,98,0.5279503105590062,0.4644808743169399,0.3281853281853282,0.4941860465116279,183,161,0.32565199221418206,0.7011095832375919,0.34647857311160063
722,he97806,iou,0.5,34,208,79,0.859504132231405,0.7247386759581882,0.6479750778816199,0.7863894139886578,287,242,0.5403454611110355,0.7455728237445538,0.5863105759503485
723,he97807,iou,0.5,41,96,95,0.7007299270072993,0.5026178010471204,0.41379310344827586,0.5853658536585366,191,137,0.36295266675699445,0.7221245765686035,0.42270706921088985
724,he97808,iou,0.5,105,77,101,0.4230769230769231,0.43258426966292135,0.27208480565371024,0.42777777777777776,178,182,0.2883134906211596,0.6664909263709923,0.28511000739203557
725,he97809,iou,0.5,101,49,94,0.32666666666666666,0.34265734265734266,0.20081967213114754,0.33447098976109213,143,150,0.23921705125928758,0.6981232312260842,0.23350196812340018
726,he9780,iou,0.5,10,9,8,0.47368421052631576,0.5294117647058824,0.3333333333333333,0.5,17,19,0.3944089552935432,0.7449946933322482,0.3724973466661241
727,he97810,iou,0.5,73,77,84,0.5133333333333333,0.4782608695652174,0.32905982905982906,0.49517684887459806,161,150,0.3398727037891838,0.7106429261046571,0.35189392482352794
728,he9781,iou,0.5,35,27,39,0.43548387096774194,0.4090909090909091,0.26732673267326734,0.421875,66,62,0.2857727859959458,0.6985556991012009,0.2947031855583191
729,he9782,iou,0.5,34,44,59,0.5641025641025641,0.42718446601941745,0.32116788321167883,0.4861878453038674,103,78,0.29557511412981646,0.6919144717129794,0.3364004061366972
730,he9783,iou,0.5,40,54,46,0.574468085106383,0.54,0.38571428571428573,0.5567010309278351,100,94,0.38056278228759766,0.7047458931251809,0.39233276524494604
731,he97865,iou,0.5,89,73,85,0.4506172839506173,0.4620253164556962,0.29554655870445345,0.45625,158,162,0.3157983610901651,0.6835087815376177,0.31185088157653806
732,he97866,iou,0.5,50,32,68,0.3902439024390244,0.32,0.21333333333333335,0.3516483516483517,100,82,0.23075057983398437,0.7210955619812012,0.25357206575163116
733,he97867,iou,0.5,70,42,69,0.375,0.3783783783783784,0.23204419889502761,0.37668161434977576,111,112,0.25906344576998874,0.6846676781063988,0.25790172628223096
734,he97868,iou,0.5,81,151,108,0.6508620689655172,0.583011583011583,0.4441176470588235,0.615071283095723,259,232,0.43510112983379584,0.7462992889202194,0.45902726120958504
735,he97875,iou,0.5,103,71,89,0.40804597701149425,0.44375,0.26996197718631176,0.4251497005988024,160,174,0.3003901720046997,0.6769355988838304,0.2877989671901315
736,he97876,iou,0.5,96,88,82,0.4782608695652174,0.5176470588235295,0.3308270676691729,0.4971751412429379,170,184,0.35568277695599726,0.6871144554831765,0.34161622645491263
737,he97931,iou,0.5,61,110,89,0.6432748538011696,0.5527638190954773,0.4230769230769231,0.5945945945945946,199,171,0.3964807711653973,0.7172697587446732,0.42648472141575167
738,he97932,iou,0.5,91,102,99,0.5284974093264249,0.5074626865671642,0.3493150684931507,0.5177664974619289,201,193,0.3550983637719605,0.6997526580212163,0.3623084828333201
739,he97933,iou,0.5,66,37,54,0.3592233009708738,0.4065934065934066,0.2356687898089172,0.38144329896907214,91,103,0.29621338058304003,0.7285248008934228,0.2778909034335736
740,he97934,iou,0.5,77,55,89,0.4166666666666667,0.3819444444444444,0.248868778280543,0.39855072463768115,144,132,0.26319975323147243,0.6891048084605824,0.2746432207632756
741,he97935,iou,0.5,109,110,134,0.502283105022831,0.45081967213114754,0.311614730878187,0.47516198704103674,244,219,0.3146960774406058,0.6980531172318892,0.33168830624409423
742,he97938,iou,0.5,47,80,114,0.6299212598425197,0.41237113402061853,0.33195020746887965,0.4984423676012461,194,127,0.28378091399202643,0.688168716430664,0.3430124443268108
743,he97939,iou,0.5,43,171,87,0.7990654205607477,0.6627906976744186,0.5681063122923588,0.7245762711864406,258,214,0.49290543193965,0.7436818797685947,0.5388542433916512
744,he97946,iou,0.5,10,8,17,0.4444444444444444,0.32,0.22857142857142856,0.37209302325581395,25,18,0.22248798370361328,0.6952749490737915,0.25870695779489916
745,he97947,iou,0.5,29,55,73,0.6547619047619048,0.4296875,0.3503184713375796,0.5188679245283019,128,84,0.3100448548793793,0.72155893499201,0.3743937870241561
746,he97948,iou,0.5,51,76,121,0.5984251968503937,0.38578680203045684,0.3064516129032258,0.4691358024691358,197,127,0.26183522413224736,0.6787044625533255,0.31840456267933787
747,he97949,iou,0.5,63,62,255,0.496,0.19558359621451105,0.1631578947368421,0.28054298642533937,317,125,0.13509569860031176,0.6907312331661102,0.19377980296967795
748,he97950,iou,0.5,47,42,98,0.47191011235955055,0.3,0.22459893048128343,0.36681222707423583,140,89,0.1936115264892578,0.6453717549641927,0.23673025072922352
749,he97998,iou,0.5,65,220,169,0.7719298245614035,0.5655526992287918,0.4845814977973568,0.6528189910979229,389,285,0.40759810812982006,0.7207075639204545,0.47049158475519287
750,he97999,iou,0.5,115,113,72,0.4956140350877193,0.6108108108108108,0.37666666666666665,0.5472154963680388,185,228,0.41993684510926943,0.6875072242939366,0.3762146069986191
751,he98000,iou,0.5,63,18,43,0.2222222222222222,0.29508196721311475,0.14516129032258066,0.2535211267605634,61,81,0.20772715083888318,0.7039642333984375,0.1784698056503081
752,he98001,iou,0.5,56,30,47,0.3488372093023256,0.38961038961038963,0.22556390977443608,0.36809815950920244,77,86,0.27280782724355723,0.7002067565917969,0.25774481837734853
753,he98002,iou,0.5,113,79,76,0.4114583333333333,0.5096774193548387,0.2947761194029851,0.4553314121037464,155,192,0.3477772866525958,0.6823478409006626,0.31069440594324116
754,he98004,iou,0.5,70,53,71,0.43089430894308944,0.4274193548387097,0.27319587628865977,0.4291497975708502,124,123,0.2922092868435767,0.6836594635585569,0.29339232039355073
755,he98005,iou,0.5,74,57,91,0.4351145038167939,0.38513513513513514,0.25675675675675674,0.40860215053763443,148,131,0.2653239224408124,0.6889112372147409,0.28149061305548556
756,he98006,iou,0.5,106,123,134,0.537117903930131,0.4785992217898833,0.33884297520661155,0.5061728395061729,257,229,0.3312369617506688,0.692096741218877,0.35032057271572786
757,he98013,iou,0.5,3,0,2,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0
758,he98014,iou,0.5,14,6,6,0.3,0.5,0.23076923076923078,0.375,12,20,0.3499618371327718,0.6999236742655436,0.26247137784957886
759,he98015,iou,0.5,30,36,66,0.5454545454545454,0.35294117647058826,0.2727272727272727,0.42857142857142855,102,66,0.23804245743097044,0.6744536293877496,0.28905155545189265
760,he98016,iou,0.5,77,47,169,0.3790322580645161,0.2175925925925926,0.16040955631399317,0.27647058823529413,216,124,0.14334611539487485,0.658782147346659,0.182133887795841
761,he98017,iou,0.5,13,11,14,0.4583333333333333,0.44,0.2894736842105263,0.4489795918367347,25,24,0.3084852600097656,0.7011028636585582,0.31478087756098533
762,he98018,iou,0.5,29,21,83,0.42,0.20192307692307693,0.15789473684210525,0.2727272727272727,104,50,0.13885095486274132,0.6876428240821475,0.18753895202240387
763,he98038,iou,0.5,42,132,88,0.7586206896551724,0.6,0.5038167938931297,0.6700507614213198,220,174,0.441511396928267,0.7358523282137784,0.49305841281329316
764,he98039,iou,0.5,40,66,166,0.6226415094339622,0.28448275862068967,0.2426470588235294,0.3905325443786982,232,106,0.19479190892186657,0.6847230737859552,0.26740664420043225
765,he98040,iou,0.5,54,34,124,0.38636363636363635,0.21518987341772153,0.16037735849056603,0.2764227642276423,158,88,0.14167061334923853,0.6583516737994026,0.18198338950552592
766,he98041,iou,0.5,68,62,92,0.47692307692307695,0.4025974025974026,0.27927927927927926,0.43661971830985913,154,130,0.2710534380627917,0.6732617655108052,0.2939593624061262
767,he98064,iou,0.5,57,241,119,0.8087248322147651,0.6694444444444444,0.5779376498800959,0.7325227963525835,360,298,0.5065521240234375,0.7566753719852178,0.5542819594177432
768,he98065,iou,0.5,89,195,153,0.6866197183098591,0.5603448275862069,0.4462242562929062,0.6170886075949367,348,284,0.40105403154745867,0.7157271947616186,0.4416670980332773
769,he98066,iou,0.5,94,94,89,0.5,0.5136612021857924,0.33935018050541516,0.5067385444743935,183,188,0.36272334531356726,0.7061528956636469,0.35783489052497475
770,he98067,iou,0.5,50,14,52,0.21875,0.21212121212121213,0.1206896551724138,0.2153846153846154,66,64,0.14828920364379883,0.699077674320766,0.15057057600754958
771,he98068,iou,0.5,55,32,47,0.367816091954023,0.4050632911392405,0.23880597014925373,0.3855421686746988,79,87,0.273863828634914,0.6761013269424438,0.26066557183323136
772,he98070,iou,0.5,60,54,88,0.47368421052631576,0.38028169014084506,0.26732673267326734,0.421875,142,114,0.2665601381113831,0.7009544372558594,0.2957151532173157
773,he98071,iou,0.5,94,116,117,0.5523809523809524,0.4978540772532189,0.3547400611620795,0.5237020316027088,233,210,0.35117032292574774,0.705367976221545,0.3694026421747143
774,he98072,iou,0.5,90,98,99,0.5212765957446809,0.49746192893401014,0.34146341463414637,0.509090909090909,197,188,0.3479792406111199,0.6995092897999043,0.35611382026176946
775,he98073,iou,0.5,89,75,83,0.4573170731707317,0.47468354430379744,0.30364372469635625,0.4658385093167702,158,164,0.32552072066294996,0.6857636515299479,0.319455117172336
776,he98074,iou,0.5,125,180,138,0.5901639344262295,0.5660377358490566,0.40632054176072235,0.5778491171749599,318,305,0.39346774119251177,0.6951263427734375,0.4016781434966894
777,he98080,iou,0.5,19,4,7,0.17391304347826086,0.36363636363636365,0.13333333333333333,0.23529411764705882,11,23,0.23247658122669568,0.6393105983734131,0.15042602314668543
778,he98081,iou,0.5,5,11,4,0.6875,0.7333333333333333,0.55,0.7096774193548387,15,16,0.49767293930053713,0.6786449172280051,0.48161897351664884
779,he98082,iou,0.5,4,1,5,0.2,0.16666666666666666,0.1,0.18181818181818182,6,5,0.1399999956289927,0.8399999737739563,0.15272726795890115
780,he98083,iou,0.5,7,1,3,0.125,0.25,0.09090909090909091,0.16666666666666666,4,8,0.1796875,0.71875,0.11979166666666667
781,he98084,iou,0.5,17,2,2,0.10526315789473684,0.5,0.09523809523809523,0.17391304347826086,4,19,0.3288043439388275,0.657608687877655,0.1143667283265487
782,he98085,iou,0.5,58,34,100,0.3695652173913043,0.2537313432835821,0.17708333333333334,0.3008849557522124,134,92,0.1630278203024793,0.6425214094274184,0.19332502584541794
783,he98105,iou,0.5,48,167,105,0.7767441860465116,0.6139705882352942,0.521875,0.6858316221765913,272,215,0.45682183433981505,0.7440451433558664,0.5102896876403683
784,he98106,iou,0.5,74,84,135,0.5316455696202531,0.3835616438356164,0.28668941979522183,0.44562334217506633,219,158,0.2664687100066442,0.6947219939458937,0.3095843368246954
785,he98107,iou,0.5,63,32,71,0.3368421052631579,0.3106796116504854,0.1927710843373494,0.32323232323232326,103,95,0.2201699192084155,0.7086719274520874,0.22906567351986665
786,he98108,iou,0.5,51,35,63,0.4069767441860465,0.35714285714285715,0.2348993288590604,0.3804347826086957,98,86,0.24817293517443598,0.6948842184884207,0.2643581265988557
787,he98130,iou,0.5,51,215,74,0.8082706766917294,0.7439446366782007,0.6323529411764706,0.7747747747747747,289,266,0.5586126518909494,0.7508793320766715,0.5817623653927365
788,he98131,iou,0.5,64,234,134,0.785234899328859,0.6358695652173914,0.5416666666666666,0.7027027027027027,368,298,0.4753865781037704,0.7476164988982372,0.5253521343609234
789,he98132,iou,0.5,89,126,110,0.586046511627907,0.5338983050847458,0.38769230769230767,0.5587583148558758,236,215,0.3815626047425351,0.7146728152320498,0.3993293779123649
790,he98133,iou,0.5,71,57,68,0.4453125,0.456,0.29081632653061223,0.4505928853754941,125,128,0.3192165832519531,0.700036366780599,0.31543140637544775
791,he98134,iou,0.5,25,16,50,0.3902439024390244,0.24242424242424243,0.17582417582417584,0.29906542056074764,66,41,0.17037729783491654,0.7028063535690308,0.21018507770288772
792,he98135,iou,0.5,61,33,55,0.35106382978723405,0.375,0.2214765100671141,0.3626373626373626,88,94,0.255706635388461,0.6818843610358961,0.24727674630972055
793,he98137,iou,0.5,91,112,85,0.5517241379310345,0.5685279187817259,0.3888888888888889,0.56,197,203,0.39394975071631105,0.6929294722420829,0.3880405044555664
794,he98138,iou,0.5,109,138,93,0.5587044534412956,0.5974025974025974,0.40588235294117647,0.5774058577405857,231,247,0.44021160571606127,0.7368759486986243,0.42547648920673703
795,he98139,iou,0.5,100,102,112,0.504950495049505,0.4766355140186916,0.3248407643312102,0.49038461538461536,214,202,0.33919849574008837,0.7116517459644991,0.3489830677325909
796,he98140,iou,0.5,72,61,86,0.45864661654135336,0.41496598639455784,0.2785388127853881,0.4357142857142857,147,133,0.29034011218012595,0.6996720736144019,0.30485711778913227
797,he98146,iou,0.5,31,36,64,0.5373134328358209,0.36,0.2748091603053435,0.4311377245508982,100,67,0.24946638107299804,0.6929621696472168,0.2987621330215545
798,he98147,iou,0.5,15,9,3,0.375,0.75,0.3333333333333333,0.5,12,24,0.46726874510447186,0.6230249934726291,0.31151249673631454
799,he98148,iou,0.5,10,9,2,0.47368421052631576,0.8181818181818182,0.42857142857142855,0.6,11,19,0.5464172796769575,0.6678433418273926,0.40070600509643556
800,he98149,iou,0.5,12,5,0,0.29411764705882354,1.0,0.29411764705882354,0.45454545454545453,5,17,0.6722320556640625,0.6722320556640625,0.3055600253018466
801,he98150,iou,0.5,5,1,2,0.16666666666666666,0.3333333333333333,0.125,0.2222222222222222,3,6,0.18859648704528809,0.5657894611358643,0.1257309913635254
802,he98151,iou,0.5,10,6,1,0.375,0.8571428571428571,0.35294117647058826,0.5217391304347826,7,16,0.5569788387843541,0.6498086452484131,0.3390305975209112
803,he98152,iou,0.5,8,2,4,0.2,0.3333333333333333,0.14285714285714285,0.25,6,10,0.22443111737569174,0.6732933521270752,0.1683233380317688
804,he98153,iou,0.5,52,78,83,0.6,0.484472049689441,0.36619718309859156,0.5360824742268041,161,130,0.33434065824710063,0.6901134099715796,0.3699577043146612
805,he98168,iou,0.5,30,157,88,0.839572192513369,0.6408163265306123,0.5709090909090909,0.7268518518518519,245,187,0.4850383524992028,0.7569069831993929,0.5501592424180772
806,he98169,iou,0.5,69,250,167,0.7836990595611285,0.5995203836930456,0.51440329218107,0.6793478260869565,417,319,0.43436576422455786,0.7245220947265625,0.4922025100044582
807,he98170,iou,0.5,72,198,193,0.7333333333333333,0.5063938618925832,0.42764578833693306,0.5990922844175491,391,270,0.37096192342850864,0.7325561215179135,0.4388687203042266
808,he98171,iou,0.5,81,154,159,0.6553191489361702,0.49201277955271566,0.39086294416243655,0.5620437956204379,313,235,0.3446925592879518,0.700576435435902,0.393754638894631
809,he98172,iou,0.5,61,103,130,0.6280487804878049,0.44206008583690987,0.35034013605442177,0.5188916876574308,233,164,0.31344611041024006,0.7090577060736499,0.36792414975106263
810,he98173,iou,0.5,75,88,125,0.5398773006134969,0.4131455399061033,0.3055555555555556,0.46808510638297873,213,163,0.2856611153329482,0.6914297450672496,0.3236479657761594
811,he98174,iou,0.5,60,29,63,0.3258426966292135,0.31521739130434784,0.19078947368421054,0.32044198895027626,92,89,0.21456432342529297,0.6806868191423088,0.21812063817819838
812,he98175,iou,0.5,60,28,44,0.3181818181818182,0.3888888888888889,0.21212121212121213,0.35,72,88,0.28366425302293563,0.7294223649161202,0.2552978277206421
813,he98176,iou,0.5,34,23,52,0.40350877192982454,0.30666666666666664,0.21100917431192662,0.3484848484848485,75,57,0.22128621419270833,0.7215854810631793,0.2514616070371686
814,he98198,iou,0.5,84,212,140,0.7162162162162162,0.6022727272727273,0.48623853211009177,0.654320987654321,352,296,0.44298614155162463,0.7355241595574145,0.4812688945252218
815,he98200,iou,0.5,65,27,84,0.29347826086956524,0.24324324324324326,0.1534090909090909,0.2660098522167488,111,92,0.16809750462437537,0.6910675190113209,0.1838307686039967
816,he98201,iou,0.5,46,30,66,0.39473684210526316,0.3125,0.2112676056338028,0.3488372093023256,96,76,0.22274800141652426,0.7127936045328777,0.24864893181379452
817,he98202,iou,0.5,73,71,124,0.4930555555555556,0.3641025641025641,0.26492537313432835,0.41887905604719766,195,144,0.2518139765812801,0.6916017666668959,0.2896974951820036
818,he98204,iou,0.5,83,142,82,0.6311111111111111,0.6339285714285714,0.46254071661237783,0.6325167037861915,224,225,0.44160345622471403,0.6966139027770136,0.44061992959615115
819,he98205,iou,0.5,98,162,90,0.6230769230769231,0.6428571428571429,0.46285714285714286,0.6328125,252,260,0.47185007731119794,0.7339890091507523,0.46447741985321045
820,he98213,iou,0.5,24,13,58,0.35135135135135137,0.18309859154929578,0.1368421052631579,0.24074074074074073,71,37,0.11490097851820395,0.6275361134455755,0.15107350879245335
821,he98214,iou,0.5,8,2,2,0.2,0.5,0.16666666666666666,0.2857142857142857,4,10,0.3160662353038788,0.6321324706077576,0.18060927731650217
822,he98215,iou,0.5,8,0,3,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0
823,he98216,iou,0.5,9,4,4,0.3076923076923077,0.5,0.23529411764705882,0.38095238095238093,8,13,0.3528679609298706,0.7057359218597412,0.26885177975609187
824,he98217,iou,0.5,14,6,4,0.3,0.6,0.25,0.4,10,20,0.416303014755249,0.693838357925415,0.27753534317016604
825,he98218,iou,0.5,13,6,3,0.3157894736842105,0.6666666666666666,0.2727272727272727,0.42857142857142855,9,19,0.40333308113945854,0.6049996217091879,0.2592855521610805
826,he98219,iou,0.5,13,6,2,0.3157894736842105,0.75,0.2857142857142857,0.4444444444444444,8,19,0.5178680419921875,0.69049072265625,0.306884765625
827,he98220,iou,0.5,60,101,117,0.6273291925465838,0.463302752293578,0.36330935251798563,0.5329815303430079,218,161,0.32303087426981797,0.6972349563447555,0.37161335404126816
828,he98235,iou,0.5,89,125,103,0.5841121495327103,0.5482456140350878,0.3943217665615142,0.5656108597285068,228,214,0.3956233911346971,0.7216170654296875,0.40815444877244766
829,he98236,iou,0.5,88,61,115,0.40939597315436244,0.3465909090909091,0.23106060606060605,0.37538461538461537,176,149,0.23318498784845526,0.6727960305135758,0.2525572791466346
830,he98237,iou,0.5,46,47,67,0.5053763440860215,0.41228070175438597,0.29375,0.45410628019323673,114,93,0.28339760763603344,0.6873899419256981,0.3121480895701238
831,he98238,iou,0.5,79,73,128,0.48026315789473684,0.36318407960199006,0.26071428571428573,0.41359773371104813,201,152,0.2529443579526683,0.6964632321710456,0.288055614439016
832,he98239,iou,0.5,78,206,137,0.7253521126760564,0.6005830903790087,0.48931116389548696,0.6570972886762361,343,284,0.45483585279815053,0.7573237743192506,0.49763539875523327
833,he98240,iou,0.5,52,72,93,0.5806451612903226,0.43636363636363634,0.3317972350230415,0.4982698961937716,165,124,0.32128584890654593,0.7362800704108344,0.3668661942531493
834,he98241,iou,0.5,60,37,66,0.38144329896907214,0.3592233009708738,0.22699386503067484,0.37,103,97,0.24660067882352663,0.6864829707790066,0.2539986991882324
835,he98242,iou,0.5,43,46,62,0.5168539325842697,0.42592592592592593,0.304635761589404,0.467005076142132,108,89,0.2893601523505317,0.6793673142142918,0.31726798430312103
836,he98243,iou,0.5,69,107,98,0.6079545454545454,0.5219512195121951,0.3905109489051095,0.5616797900262467,205,176,0.3730171017530488,0.7146589332651869,0.40140947957677164
837,he9825,iou,0.5,48,76,102,0.6129032258064516,0.42696629213483145,0.336283185840708,0.5033112582781457,178,124,0.296221058020431,0.6937808990478516,0.34918773726911734
838,he98265,iou,0.5,59,257,111,0.8132911392405063,0.6983695652173914,0.6018735362997658,0.7514619883040936,368,316,0.5273169227268385,0.755068589741154,0.5674053437528555
839,he98266,iou,0.5,118,90,71,0.4326923076923077,0.5590062111801242,0.3225806451612903,0.4878048780487805,161,208,0.4008847349178717,0.7171382480197482,0.3498235356193894
840,he98267,iou,0.5,55,46,84,0.45544554455445546,0.35384615384615387,0.24864864864864866,0.39826839826839827,130,101,0.24672599205603965,0.69726910798446,0.2777002507990057
841,he98268,iou,0.5,69,50,63,0.42016806722689076,0.4424778761061947,0.27472527472527475,0.43103448275862066,113,119,0.31561029484841674,0.7132792663574219,0.30744795963681976
842,he98269,iou,0.5,100,91,105,0.47643979057591623,0.4642857142857143,0.30743243243243246,0.4702842377260982,196,191,0.31618855924022443,0.6810215122097141,0.3202736827446201
843,he9826,iou,0.5,14,22,27,0.6111111111111112,0.4489795918367347,0.3492063492063492,0.5176470588235295,49,36,0.29959565766003665,0.6672812375155363,0.34541617000804226
844,he98270,iou,0.5,66,70,71,0.5147058823529411,0.49645390070921985,0.33816425120772947,0.5054151624548736,141,136,0.3549311211768617,0.7149326869419643,0.3613378201150722
845,he98272,iou,0.5,77,86,86,0.5276073619631901,0.5,0.3453815261044177,0.5134328358208955,172,163,0.3510662788568541,0.7021325577137082,0.3604979102291278
846,he98276,iou,0.5,57,57,103,0.5,0.35625,0.2626728110599078,0.41605839416058393,160,114,0.2391376256942749,0.6712635107207716,0.2792848183290802
847,he98277,iou,0.5,59,98,72,0.6242038216560509,0.5764705882352941,0.4279475982532751,0.599388379204893,170,157,0.3993770823759191,0.6927969796316964,0.41525445873948774
848,he9827,iou,0.5,25,44,35,0.6376811594202898,0.5569620253164557,0.4230769230769231,0.5945945945945946,79,69,0.38113772718212274,0.6843154647133567,0.40689027631604996
849,he98280,iou,0.5,5,7,1,0.5833333333333334,0.875,0.5384615384615384,0.7,8,12,0.596256673336029,0.6814361980983189,0.4770053386688232
850,he98281,iou,0.5,8,5,2,0.38461538461538464,0.7142857142857143,0.3333333333333333,0.5,7,13,0.48729712622506277,0.6822159767150879,0.34110798835754397
851,he98282,iou,0.5,12,2,3,0.14285714285714285,0.4,0.11764705882352941,0.21052631578947367,5,14,0.294901967048645,0.7372549176216125,0.15521156160455002
852,he98283,iou,0.5,13,2,1,0.13333333333333333,0.6666666666666666,0.125,0.2222222222222222,3,15,0.44645551840464276,0.6696832776069641,0.1488185061348809
853,he98284,iou,0.5,14,4,2,0.2222222222222222,0.6666666666666666,0.2,0.3333333333333333,6,18,0.4723634322484334,0.7085451483726501,0.2361817161242167
